plate,well,site,bf_site,compound,C1,C2,C3,C4,C5,moa
P015099,L20,s2,s1,CBK289760,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s2_w145D1673A-F70F-4DC7-8EC7-E82D6AC11FB9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s2_w25E37C982-A8FC-4F6E-8F52-42226FF3F655.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s2_w3DC8A9F45-9271-4A97-8EDE-4B9E3A5696D4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s2_w4FD63B99B-9709-46BF-8C5B-169EA248C061.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s2_w5A85A28C9-68DA-43E7-88DA-EEE4762263E1.tif,topoisomerase inhibitor
P015099,L20,s4,s2,CBK289760,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s4_w16E58CBEF-8ECC-45C9-B664-BF31FA253B56.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s4_w2FB6B0117-40D1-4635-9D25-718734E38134.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s4_w31755684B-C608-4FFF-8FE6-69CBE7DE37E8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s4_w47B974FFA-2C9E-4AE6-808F-809C6AA94E18.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s4_w5F2567BFA-A5C5-4182-99A0-82CA787F2105.tif,topoisomerase inhibitor
P015099,L20,s5,s3,CBK289760,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s5_w174F0DC98-CC4D-40A6-8859-9BE6D6403F67.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s5_w28929B9D3-4AA3-4E40-B3B9-BB877A46EFDE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s5_w3BEF43767-5AB0-4F85-B064-D81BF471B3E1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s5_w4231079E6-27CA-443A-BABE-FD1B2951EF6C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s5_w5FA75D2CC-A131-46BA-8F7B-1577EB512C5C.tif,topoisomerase inhibitor
P015099,L20,s6,s4,CBK289760,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s6_w17375C27E-3DF6-412B-8955-07ED357F0D2D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s6_w29FCCF52C-E821-4285-BD5D-DEB4D2EC1D53.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s6_w38CBB11D6-D973-42FC-9F0B-39A6F5242B92.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s6_w4E4200611-A632-4481-A5C7-92DAFBA99F05.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s6_w590932819-8FFE-49B3-AD47-18CBFE214161.tif,topoisomerase inhibitor
P015099,L20,s8,s5,CBK289760,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s8_w1F872FFB7-8590-41FB-A858-52F8BD8DF0F5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s8_w205AB1F79-C2EA-46DD-88AB-DC1F42975D08.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s8_w3967C0105-B423-495E-8174-40368FF2CEB9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s8_w420918E98-27F5-4842-8C20-27888146921D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L20_s8_w58853BB20-14AA-47DF-86E8-AC44A47153F9.tif,topoisomerase inhibitor
P015099,L22,s2,s1,CBK290588,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s2_w16D5383CE-D5CA-4591-BB84-D866FEE07166.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s2_w2A4233D68-BD14-40A9-8B24-2C11ADD72E24.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s2_w3C0AAF1AD-F5D4-4E0F-9F85-155F5BB91A4D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s2_w4BCBBE82A-017D-4118-8720-9B386364BDB3.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s2_w5EA44A665-ECEE-4E51-A30E-CBB8F5DF8775.tif,retinoid receptor agonist
P015099,L22,s4,s2,CBK290588,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s4_w1C09FB49A-E024-499A-820F-CD0B9E9791C1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s4_w20ED2A3C7-CBE0-45EE-BB31-B5CC701A39A8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s4_w3750CC19F-A6FC-42C9-9AC5-75343FAD9623.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s4_w4680A7954-F242-4FBB-9B56-C45AB640BBB5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s4_w5A8C3583D-AC1E-4A97-85CB-99F0A7A4DD3F.tif,retinoid receptor agonist
P015099,L22,s5,s3,CBK290588,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s5_w1805441A9-1BAA-4C67-86C7-BD5AAB47F06A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s5_w2B9789E4D-F590-4FED-8680-EED4B361F969.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s5_w358944352-2BB5-46C1-BCF6-F4C67A4ECAD3.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s5_w4B3EAEEDB-20D8-40A5-A8BB-8052592463C8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s5_w5F7EBB10F-F07F-4172-8249-F515932F2C95.tif,retinoid receptor agonist
P015099,L22,s6,s4,CBK290588,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s6_w13B0070FC-EC18-414A-B256-10BB0C23AB6F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s6_w25383073D-9FFC-4351-B9DA-97F597897C9A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s6_w3E4A97A25-3402-475B-A615-47D73BEFE480.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s6_w4686E8C60-9208-4633-973A-52144F467A0F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s6_w504C2393E-FA90-47B6-9261-63E3EFD9AF1B.tif,retinoid receptor agonist
P015099,L22,s8,s5,CBK290588,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s8_w10165C242-EFE6-4CC6-AC46-3F9BD2063964.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s8_w250AD3EC2-C772-4E83-9208-E167AF4315A2.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s8_w3B1D4BCD0-3865-409F-BDFC-105527DEDDB9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s8_w4636D9894-DFFB-4F42-8403-83EA88AE3D93.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_L22_s8_w5B2DFFE39-72C1-40A7-9EF4-020CAD7386F3.tif,retinoid receptor agonist
P015099,M02,s2,s1,CBK309084,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s2_w178F13112-DBA0-478F-A981-309E5A0C6774.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s2_w2BD24A0A8-3D43-418F-85E1-AD30846D2289.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s2_w3983B7E82-CC57-40BA-A5E9-36CFBFA20DF9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s2_w48EA984E4-253D-424C-AAE8-D2522EFCF19D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s2_w508245120-71FF-41E4-A312-7A4D3BC6121A.tif,topoisomerase inhibitor
P015099,M02,s4,s2,CBK309084,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s4_w1C376E00E-017F-41CC-A2D3-AB232C62192C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s4_w24438B058-ED83-4635-BE6D-699BF56A486B.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s4_w36670B199-CE33-4F53-BE7C-24C0554F05FC.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s4_w4AE35410A-9D15-4F86-9397-0113B359302A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s4_w5CC29391D-74FA-4061-91CA-5771CD1AED26.tif,topoisomerase inhibitor
P015099,M02,s5,s3,CBK309084,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s5_w14BF15DEE-3A33-4F13-8E3B-8B0BA9A403F7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s5_w2DECBCCF0-407C-4A3C-A807-B952F887A944.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s5_w3800CF9A2-C8D1-471F-BEA8-B553EFD39BC5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s5_w429AD21FD-1D65-468A-A22D-918C22A824E9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s5_w5981F4C1B-50FF-487A-9006-40EF1F33DC52.tif,topoisomerase inhibitor
P015099,M02,s6,s4,CBK309084,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s6_w1B0E364B1-5F19-45D0-B325-6ACE1B7E797E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s6_w268B946BB-7062-478B-8053-F877EE9607F4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s6_w32AB67430-E8A2-48DD-8316-A2EE63541571.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s6_w46B2437EC-5804-4E62-9A5F-8DEFEFEFAD0A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s6_w5F06F76E1-2E85-4A1B-AB8D-BB87A6A31E76.tif,topoisomerase inhibitor
P015099,M02,s8,s5,CBK309084,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s8_w103D9BB16-1117-4C35-9776-AFC3123B0890.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s8_w296A90DEC-646F-41CA-BD96-CA507AEAEB04.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s8_w3AC59CE6D-56CA-467F-AD20-88FB49986063.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s8_w471B0B421-010B-4BCB-B2C9-2A18B8AC5FAD.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M02_s8_w52C960412-1C4F-4290-AF84-0564D3604DAD.tif,topoisomerase inhibitor
P015099,M03,s2,s1,CBK041720,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s2_w16087891D-D038-4339-81A4-31D3C6EDB075.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s2_w2E0246342-1E78-4B39-ABAA-976C8F234A71.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s2_w3991C2B86-4155-4778-825B-4730792210B5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s2_w4B4302609-6335-4703-AE85-0AE90414D7B7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s2_w506FEE81C-0E3A-4640-82BE-C87575229577.tif,tubulin polymerization inhibitor
P015099,M03,s4,s2,CBK041720,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s4_w1CAF03623-2D5D-4A53-8454-510701C72FA9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s4_w298B78C76-151A-4B57-BCE9-58E30E5DF3AF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s4_w394BF9AF3-753B-4E1C-B01D-5D8061497A99.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s4_w43F593FEB-94FB-46DB-8396-48E52E848DDE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s4_w52E66A056-5560-401C-9DCF-67E5A7B05FB9.tif,tubulin polymerization inhibitor
P015099,M03,s5,s3,CBK041720,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s5_w1D8C1623D-20EC-4297-AEB0-8147EFA9EAA6.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s5_w2D6666045-3A95-4A36-B690-7534A82E5AC5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s5_w3496411D2-34EA-4302-A7D6-53986518892C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s5_w4B83F3341-F0E7-4267-8B38-82F06458B749.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s5_w55F1790BF-ED48-419B-ADD8-DCF0BA413E84.tif,tubulin polymerization inhibitor
P015099,M03,s6,s4,CBK041720,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s6_w1EEBC43A7-CE15-4AA1-9540-39E348714AD8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s6_w2836DD10E-4742-48EB-8169-6303D2C28643.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s6_w3443095A4-6637-4AB3-9ED3-271E2051E672.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s6_w4A09427C6-D727-4F33-8B6C-5A3650700790.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s6_w571E54266-4D7B-415A-AE9A-876A9E990750.tif,tubulin polymerization inhibitor
P015099,M03,s8,s5,CBK041720,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s8_w1E33C9EF2-45BB-4674-8BB7-CC0D73915ECB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s8_w2B74467C7-0250-4F79-B1D6-AED4FA86C5E2.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s8_w30F19205E-2B73-44CE-9DE8-76CC306A5317.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s8_w48BD3ED55-E834-44D6-86D3-6F1B74D94F58.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M03_s8_w5AFC05A6A-B418-487A-8F67-236A5DCE50D3.tif,tubulin polymerization inhibitor
P015099,M04,s2,s1,CBK201032,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s2_w1BDF7255C-026E-4CCB-A47B-FE9AE31EA8AA.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s2_w23A98E78D-9E28-4B65-9391-6A3A67AC8E0C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s2_w345C4CDCD-D973-4A08-9DCD-AC5D95E21D25.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s2_w429AE3DA9-8E80-4E41-A384-56C1AA484B36.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s2_w5F2C18E30-87EC-469D-BE5E-6E0EF2ED615A.tif,tubulin polymerization inhibitor
P015099,M04,s4,s2,CBK201032,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s4_w141BB7C8F-65ED-43BB-89EF-F92A23DE6554.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s4_w2AEDE15EE-A09B-4235-B535-1921414DB8D3.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s4_w335A22354-4571-498E-9DD5-DE170F16A549.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s4_w4753EB36D-10D8-49AA-A271-F3A1BBDECCC1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s4_w5F0E18750-CAF1-4527-B5D3-9B2800EEE8D3.tif,tubulin polymerization inhibitor
P015099,M04,s5,s3,CBK201032,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s5_w1E84AECF9-1E02-45F2-BF07-B74941BE7DD9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s5_w2554A6B15-87C3-4AAF-B364-B6E21C604572.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s5_w3CD1B6035-5CEC-4B57-B706-FE5462EB5FBF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s5_w41BBD52E2-8C7C-4266-814F-F1BB804DDB3F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s5_w574143A05-1302-427A-A763-317FC350E5AB.tif,tubulin polymerization inhibitor
P015099,M04,s6,s4,CBK201032,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s6_w1A2EA481B-F415-4B89-B95C-C717E677AB00.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s6_w20D845B91-57E2-4916-8761-DC94F3DCB49E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s6_w37D9961E1-1B13-48DC-B793-5B413B8A2DB1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s6_w43E3B6B20-A8D8-41DC-A5C4-78E00E518155.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s6_w582F8A25E-C4F3-49F8-AA73-22E95175BEB3.tif,tubulin polymerization inhibitor
P015099,M04,s8,s5,CBK201032,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s8_w18125D021-4C26-4A0B-933B-D4D4AF7B97C9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s8_w2C1D0F367-D743-4636-A532-EE823735949E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s8_w3DEF01BCF-5CE1-4DB4-B76A-F7EEA9736D8C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s8_w408F39BE7-FD95-4D94-B26B-E6A1F4BDEFF7.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M04_s8_w5D076D154-F2E8-4F80-A80A-98C2DFC0C44D.tif,tubulin polymerization inhibitor
P015099,M05,s2,s1,CBK307747,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s2_w10E0254FB-8AE0-4B28-8F8C-2BF596271FEB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s2_w2F041D02C-2815-442E-B987-927DAF06ADE9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s2_w3D83AA7EF-C6E4-4BE2-9FE0-B6E92FDA1824.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s2_w4C4A8C42D-D62B-4FA9-A51B-A148AD6AEFF8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s2_w56CD5D6B5-1A4B-49FB-AAA0-B38AD0F9A4B9.tif,tubulin polymerization inhibitor
P015099,M05,s4,s2,CBK307747,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s4_w1DD490CA2-5457-4ED9-95A4-D2FFEA0FD402.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s4_w258E3F2E4-1C30-45B1-B88E-2704937CC060.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s4_w3FAC80F23-8BE9-4E7B-9C93-F099C59CFF44.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s4_w48D7291EB-1552-4421-B22E-3BE58AB544FB.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s4_w55D48C1AD-21B9-4DC0-AB50-F4065462A0D6.tif,tubulin polymerization inhibitor
P015099,M05,s5,s3,CBK307747,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s5_w123D42C3B-002D-461B-BC2F-C6CC4BA09E7F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s5_w24A025504-B2A0-46A3-A7DA-1CE90B9F08B9.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s5_w3612E3C34-0FC4-42B8-98F6-8280B9514BE2.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s5_w403B39683-6343-450C-86CE-84489A7A74C8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s5_w5DB936EF8-78CB-4843-8821-DD8EF75F21EF.tif,tubulin polymerization inhibitor
P015099,M05,s6,s4,CBK307747,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s6_w11A12C021-13C5-488C-98BE-407D2C7DD9DE.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s6_w2A017DE42-F5ED-4716-A2B8-F5A465959811.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s6_w3FDD5A37A-A07E-4364-BEA4-80A4E99957E5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s6_w4E9BC4764-DB89-4626-B7EE-CFD6E321BDC1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s6_w52DE74FE6-F2AB-4C6E-95CC-C6D0AC71B00A.tif,tubulin polymerization inhibitor
P015099,M05,s8,s5,CBK307747,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s8_w1EBA82BB4-7476-4A1D-BF1A-19CC76A8DCAC.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s8_w2DB24509B-2DA7-41B4-90CF-B36C5BC2460E.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s8_w37F63D4BA-7C9C-40B9-8431-C67E2063504A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s8_w45CF32580-1E0C-461E-9CB3-DFD57555BCA8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M05_s8_w5F424B5F9-2CBD-4673-908F-FE50A998B9C5.tif,tubulin polymerization inhibitor
P015099,M06,s2,s1,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s2_w1F8A9CCAA-40B9-4139-B150-F3E21C869887.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s2_w2AEC8A3F9-8898-4497-838C-584081576F33.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s2_w3A2701B50-AB65-4766-8DC4-359C5E80B1A8.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s2_w462C69772-50CF-4739-8941-B08BAAB3A559.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s2_w5390A2D4C-BB40-493F-AC80-44CF55E68BD7.tif,dmso
P015099,M06,s4,s2,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s4_w13FD6C92C-2F72-458C-A3AF-B90428D02D62.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s4_w26AE88083-1048-4037-A023-5E8A78ABBA19.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s4_w3188C287E-E6B8-4158-B7C0-F7DCF03CBA06.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s4_w41BFEBCFB-C87A-47E9-9EDF-38175F841CC5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s4_w5879CEDD3-3217-4574-95B7-FAB84397206A.tif,dmso
P015099,M06,s5,s3,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s5_w13E5CE666-8EFC-47CF-A49F-999ABC467B44.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s5_w2A4019721-222C-4AE4-8B70-8BB1A490E8E5.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s5_w3FC239E47-19CE-4328-945E-ED1EA164BB2A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s5_w448F99CCF-193C-4360-A5DB-D5CED6CC1B30.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s5_w5BFA6FD68-248E-4C28-97D1-0359EA900CA2.tif,dmso
P015099,M06,s6,s4,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s6_w15D6DA889-5BF2-464D-89B8-C170B594ABA4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s6_w2E12D085D-70AD-4422-9823-985E3107B167.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s6_w3108D122A-E963-4536-B494-9D3181C768EF.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s6_w44C01AE91-9900-43D8-9D19-1AA2B49A4FF0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s6_w506A0E4C8-D5BB-4EE0-A7B5-7DA7ABC7BDEF.tif,dmso
P015099,M06,s8,s5,dmso,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s8_w1345C6EFE-A14B-47AE-B243-FA8217BBB9B4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s8_w2AA39E08B-9377-4293-9172-67720A790E4A.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s8_w3CADA9E63-C8F0-4475-8D88-17F8CA3687B0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s8_w433AE4CAC-0594-4DB4-90A7-F0C362413D62.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M06_s8_w502C2940B-5B70-4B66-A26A-E35DBF53973D.tif,dmso
P015099,M07,s2,s1,CBK200898,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s2_w145EC2BDA-FD34-42D2-AEE7-9C79CDEF8A2F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s2_w2631503F2-CBD3-4543-8DAC-B083FE3C4911.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s2_w39DD7E8C5-7A97-4051-9C36-76FA937C7E0D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s2_w41BD52C12-F435-4C7A-AB55-83AF38FEACA1.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s2_w58A3B22AD-9B5A-44DA-81F2-39194446B0F5.tif,tubulin polymerization inhibitor
P015099,M07,s4,s2,CBK200898,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s4_w1454AFBDB-FDE6-4859-8C1E-B7D2A2F43B7C.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s4_w29D316108-E331-41DA-AB65-C8DDD6B273E0.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s4_w31D3DD8D1-1FDB-4CB5-BB84-6637DC860A42.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s4_w4EE810CE0-8230-4118-B59F-866571E1121D.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s4_w55633D442-724E-4BC4-B97A-7F43EDB685E6.tif,tubulin polymerization inhibitor
P015099,M07,s5,s3,CBK200898,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s5_w14EB57791-CB85-4DD1-B357-E79EED5C6C21.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s5_w2F102271E-7B39-4E56-95C3-814094A54633.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s5_w37010A2B0-189B-4EA4-AE48-EFE4D361B8E4.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s5_w4928E09B7-F408-43AB-A56C-9E30CF89F54F.tif,specs935-v1-FA-P015099-U2OS-48h-P12-L2_M07_s5_w533348DB7-11C6-439A-994F-7611B1D260CD.tif,tubulin polymerization inhibitor
